name,gender,inhouse,caegory,title,urls,likes,profile,photolink
秋田 夏実,2,,テクノロジー,アドビ/情報経営イノベーション専門職大学客員教授/やまなし大使,https://newspicks.com//user/5366684?ref=recommended-picker,21232,秋田 夏実       アドビ/情報経営イノベーション専門職大学客員教授/やまなし大使   ジャンル: 広告・マーケティング  もらったいいね数: 21232  アドビのマーケティング担当バイスプレジデント(VP)として、⽇本のマーケティングおよび広報を統括。日本を含むアジア地域では唯一の女性VP。アドビ入社前は、マスターカード⽇本地区副社⻑、シティバンク銀⾏デジタルソリューション部⻑。東京⼤学経済学部卒業。ノースウェスタン⼤学ケロッグ経営⼤学院卒業（MBA）。やまなし大使。情報経営イノベーション専門職大学（iU）客員教授。ワインエキスパート。時間を見つけては家族と旅をし、これまでに訪れた国は40カ国以上。３人の子供たちと共に、週末は空手（松濤館流、茶帯）の稽古に没頭。  … 続きを読む,https://newspicks.com//users/5366684/cover?width=128&height=128&circle=true&t=20210629000045000
十河 宏輔,1,,テクノロジー,AnyMind Group CEO and CO-Founder,https://newspicks.com//user/1185867?ref=recommended-picker,6514,十河 宏輔       AnyMind Group CEO and CO-Founder   ジャンル: AI・IoT  もらったいいね数: 6514  AnyMind Groupの代表やっております十河（そごう）です！   2016年4月にシンガポールで創業し、13カ国に13 7拠点まで急拡大してまいりました。   20代前半にアジアへ渡り、以来ずっとテクノロジー業界に携わっています。  そして今も変わらずアジア各国を飛び回っているので、アジア×テクノロジー・スタートアップを中心にコメントをさせていただけたらと思います！  … 続きを読む,https://newspicks.com//users/1185867/cover?width=128&height=128&circle=true&t=20210627181958000
大槻 智洋,1,,テクノロジー,日本の老舗インキュベーター Incubation and Investment Manager,https://newspicks.com//user/151216?ref=recommended-picker,10707,大槻 智洋  日本の老舗インキュベーター Incubation and Investment Manager    もらったいいね数: 10707  2020年4月より日本の老舗インキュベーターでスタートアップ支援を始めました。台湾の電子産業について日本人で一番詳しいはず。中国も詳しめです。1998年4月よりCSKベンチャーキャピタル、2001年11月より日経BPで日経エレクトロニクス記者、2011年9月より調査受託会社TMR台北科技。  … 続きを読む,https://newspicks.com//users/151216/cover?width=128&height=128&circle=true&t=20200601223837000
牧野 泰才,1,,テクノロジー,東京大学大学院新領域創成科学研究科 准教授,https://newspicks.com//user/426184?ref=recommended-picker,55479,牧野 泰才       東京大学大学院新領域創成科学研究科 准教授   ジャンル: IT・テクノロジー  もらったいいね数: 55479  1979年生まれ。2007年東京大学大学院情報理工学系研究科博士課程修了。学術振興会特別研究員、慶應義塾大学特任講師などを経て、2013年より東京大学大学院講師。2017年より同准教授。タッチパネルに代表されるような、皮膚に備わっている触覚に働きかけて人間を支援する技術の研究「ハプティクス」が専門。  … 続きを読む,https://newspicks.com//users/426184/cover?width=128&height=128&circle=true&t=20190913010647000
山崎 俊彦,1,,テクノロジー,東京大学 大学院情報理工学系研究科電子情報学専攻　准教授,https://newspicks.com//user/2712034?ref=recommended-picker,94902,山崎 俊彦       東京大学 大学院情報理工学系研究科電子情報学専攻　准教授   ジャンル: AI・IoT  もらったいいね数: 94902  東京大学工学部電子工学科卒業。東京大学工学系研究科電子工学専攻修了。博士(工学)。学生時代は半導体物性を活かしたアナログVLSI研究に従事。現在、東京大学大学院情報理工学系研究科電子情報学専攻准教授。魅力工学、大規模マルチメディアデータ処理、3次元映像処理、物体認識、機械学習などの研究を行っている。  … 続きを読む,https://newspicks.com//users/2712034/cover?width=128&height=128&circle=true&t=20190913013201000
須藤 憲司,1,,テクノロジー,株式会社Kaizen Platform 代表取締役,https://newspicks.com//user/115820?ref=recommended-picker,17631,須藤 憲司  株式会社Kaizen Platform 代表取締役    もらったいいね数: 17631  1980年生まれ。2003年、早稲田大学を卒業後、リクルート入社。同社マーケティング部門などを経て、史上最年少でリクルートマーケティングパートナーズ執行役員に就任。 2013年にKaizen Platformを米国で創業。現在はサンフランシスコと東京、韓国、台湾で事業を展開。ウェブサイトを容易に改善できるオンラインソフトウェアと、8500人以上のウェブの専門家（グロースハッカー）から改善案を集められるサービスで構成されるUI改善プラットフォーム「Kaizen Platform」を提供。 エンジニアやデザイナーがいなくてもウェブサイトの継続的な改善ができると、大手企業300社以上、40カ国3000カスタマーに活用されている。  主にIT×マーケティングの領域で、注目している記事をPickしています。  … 続きを読む,https://newspicks.com//users/115820/cover?width=128&height=128&circle=true&t=20190913010104000
早崎 公威,1,,テクノロジー,忠北大学 天文宇宙科学科 准教授,https://newspicks.com//user/238932?ref=recommended-picker,60151,早崎 公威       忠北大学 天文宇宙科学科 准教授   ジャンル: IT・テクノロジー  もらったいいね数: 60151  北海道大学卒（Ph.D）宇宙物理学者。専門はブラックホール宇宙物理学・天文学（理論）。京都大学基礎物理学研究所研究員等を経て韓国 国立忠北大学 天文学宇宙科学科 准教授。この間、ハーバード大学ハーバード・スミソニアン天体物理研究所客員研究員を兼任。【ポスドク募集中！】https://jobregister.aas.org/ad/cbde7d41【国際会議主催】https://www.yukawa.kyoto-u.ac.jp/seminar/s52604?lang=en-GB【EAS2021】https://eas.unige.ch/EAS2021/session.jsp?id=SS18【JKAS科学編集委員】http://jkas.kas.org/【Nature Astronomy News&Views】https://www.nature.com/articles/s41550-021-01309-z   … 続きを読む,https://newspicks.com//users/238932/cover?width=128&height=128&circle=true&t=20210513025139000
宮島 衣瑛,1,,テクノロジー,（株）Innovation Power  代表取締役社長,https://newspicks.com//user/2435178?ref=recommended-picker,1366,"宮島 衣瑛       （株）Innovation Power  代表取締役社長   ジャンル: IT・テクノロジー  もらったいいね数: 1366  1997年5月生まれ。教育分野のR&Dなどを行っている 株式会社 Innovation Power を2015年1月に創業し、代表取締役社長CEOを務めている。現在に至るまで延べ4,000人以上の子どもたちにプログラミングのワークショップを提供。各地の教育委員会や総務省・文科省の事業に参画し、プログラミング教育の導入支援を行っている。。2017年11月より一般社団法人CoderDojo Japan理事。学習院大学大学院人文科学研究科教育学専攻に在学。研究分野はコンピュータを基盤とした教育について。  https://innovation-power.jp https://coderdojo.jp  株式会社 Innovation Power 代表取締役社長 CEO  / CoderDojo Kashiwa Champion / 一般社団法人 CoderDojo Japan 理事  / 学習院大学大学院人文科学研究科教育学専攻  … 続きを読む",https://newspicks.com//users/2435178/cover?width=128&height=128&circle=true&t=20210204105525000
大塚 泰子,2,,テクノロジー,日本IBM 戦略コンサルティング　パートナー,https://newspicks.com//user/4068169?ref=recommended-picker,10638,大塚 泰子       日本IBM 戦略コンサルティング　パートナー   ジャンル: IT・テクノロジー  もらったいいね数: 10638  ※投稿の内容はすべて個人の意見です※  日本IBM株式会社　グロバル・ビジネス・サービス事業　戦略コンサルティング　パートナー。京都大学法学部卒。  日系コンサルティングファーム、グローバル総合系コンサルティングファームを経て、現職。  キャリアの初期から現在に至るまで、中期経営計画策定、新規事業創出、ビジネスデューデリジェンスなどに中心に案件を推進。 経営統合支援の経験も持つ。  2014年以降、ハイテク企業との協業により、各社が保有するテクノロジー（AI、ロボティクス等）を活用した新規事業をデザインシンキングも用いながら創出する支援も行っている。  またD&Iのイニシアティブを複数年に渡って現場でリードし、研修プログラムの企画やメンター制度など女性のキャリア支援も行ってきた経験から、女性が働きやすい社会を創るための活動も行っている。  www.linkedin.com/in/泰子-大塚-a637b61a5  … 続きを読む,https://newspicks.com//users/4068169/cover?width=128&height=128&circle=true&t=20210406130322000
澤 円,1,,テクノロジー,株式会社圓窓 代表取締役,https://newspicks.com//user/493091?ref=recommended-picker,17908,澤 円       株式会社圓窓 代表取締役   ジャンル: IT・テクノロジー  もらったいいね数: 17908  Twitter:@madoka510 （株）圓窓　代表取締役  講演依頼等は下記からお願いします。 http://ensow.jp/contact/  生命保険のIT子会社勤務を経て、1997年、マイクロソフト日本法人に転職。 ITコンサルタントやプリセールスエンジニアとしてキャリアを積んだのち、2006年にマネジメントに職掌転換。 幅広いテクノロジー領域の啓蒙活動を行うのと並行して、サイバー犯罪対応チームの日本サテライト責任者を兼任。 2019年より業務執行役員。 2020年8月末で退職。  現在は、数多くのスタートアップの顧問やアドバイザを兼任し、グローバル人材育成に注力している。 2019年10月10日より、（株）圓窓　代表取締役就任。 企業に属しながら個人でも活動を行う「複業」のロールモデルとなるべく活動していた経験を持つ。 美容業界やファッション業界の第一人者たちとのコラボも、業界を超えて積極的に行っている。 テレビ・ラジオ等の出演多数。 Voicyパーソナリティ 琉球大学客員教授。 Twitter:@madoka510  【最新書籍：個人力　〜やりたいことにわがままになるニューノーマルの働き方（プレジデント社）】 https://www.amazon.co.jp/dp/483344027X  【連載：澤円が解説！TechキャリアNew Wave（エンジニアtype） 】 https://type.jp/et/feature/category/career/newwave  … 続きを読む,https://newspicks.com//users/493091/cover?width=128&height=128&circle=true&t=20210223172506000
国光 宏尚,1,,テクノロジー,gumi 取締役会長,https://newspicks.com//user/125269?ref=recommended-picker,125721,"国光 宏尚       gumi 取締役会長   ジャンル: IT・テクノロジー  もらったいいね数: 125721  2004年にカリフォルニアのサンタモニカカレッジを卒業後、株式会社アットムービーへ入社し、同年取締役に就任。映画やドラマのプロデュースを手掛ける一方で、様々なインターネット関係の新規事業を立ち上げる。  2007年6月、モバイルを中心としたインターネットコンテンツを提供する株式会社gumiを創業し、代表取締役に就任（現任）。2015年12月、VR系のスタートアップを支援する100％子会社「Tokyo VR Startups 株式会社」を設立し、代表取締役に就任（現任）。 2016年2月、海外VR/AR市場への投資を目的としたベンチャーキャピタルファンド 「VR FUND,L.P.」に出資し、ジェネラルパートナーとして運営に参画。https://twitter.com/@hkunimitsu  … 続きを読む",https://newspicks.com//users/125269/cover?width=128&height=128&circle=true&t=20210710071709000
土屋 武司,1,,テクノロジー,東京大学 大学院工学系研究科 航空宇宙工学専攻 教授,https://newspicks.com//user/2112738?ref=recommended-picker,58765,土屋 武司       東京大学 大学院工学系研究科 航空宇宙工学専攻 教授   ジャンル: IT・テクノロジー  もらったいいね数: 58765  航空機の飛行力学及び飛行制御に関する教育研究に従事。 理論面では，制御理論，最適化理論，複合領域最適化を研究。 応用面では， 航空機の飛行安全向上（落ちない飛行機）及び効率化に向けた研究， マッハ5で飛行する極超音速機の研究， 将来宇宙輸送システム（宇宙まで飛行できる飛行機，スペースプレーン）， 飛行ロボット（ドローン，固定翼無人機，マルチコプターなど）の研究開発， 将来の航空交通管制システムの研究，等々。 これら研究は，民間企業，JAXA等研究機関，他大学等と共同で進められることも多い。　日本航空宇宙学会（フェロー，元理事）， 日本機械学会（元交通・物流部門長）， 計測自動制御学会， AIAA (American Institute of Aeronautics and Astronautics) 等でも活動。 文部科学省科学技術・学術審議会専門委員。  2000年 同専攻修了，博士（工学）． 同年 航空宇宙技術研究所（現在のJAXA）研究員．2002年 同専攻 専任講師．2007年 助教授（後に准教授）．2015年より現職。 http://www.flight.t.u-tokyo.ac.jp/　https://www.facebook.com/take.tsuchy  … 続きを読む,https://newspicks.com//users/2112738/cover?width=128&height=128&circle=true&t=20210410073658000
蛯原 健,1,,テクノロジー,リブライトパートナーズ 代表パートナー,https://newspicks.com//user/143212?ref=recommended-picker,167739,蛯原 健       リブライトパートナーズ 代表パートナー   ジャンル: IT・テクノロジー  もらったいいね数: 167739  『テクノロジー思考』著者 https://t.co/8MraU0VhLQ シンガポール在住、東南アジア・インド特化ベンチャーキャピタル代表 日本証券アナリスト協会 認定アナリスト（CMA） リンクトイン公認インフルエンサー NewsPicksアカデミア プロフェッサー  1994年 横浜国立大学 経済卒、㈱ジャフコに入社。以来20年以上にわたり一貫しスタートアップの投資及び経営に携わる。 2008年 独立系ベンチャーキャピタルとしてリブライトパートナーズ㈱を創業。 2012年 シンガポールに事業拠点を移し東南アジア投資を開始。 2014年 バンガロールに常設チームを設置しインド投資を本格開始。  Twitter » http://twitter.com/TakeshiEbihara/  … 続きを読む,https://newspicks.com//users/143212/cover?width=128&height=128&circle=true&t=20210621181733000
井上 裕美,2,,テクノロジー,日本アイ・ビー・エムデジタルサービス株式会社 代表取締役社長,https://newspicks.com//user/6043530?ref=recommended-picker,7797,井上 裕美       日本アイ・ビー・エムデジタルサービス株式会社 代表取締役社長   ジャンル: IT・テクノロジー  もらったいいね数: 7797  2003年日本アイ・ビー・エム株式会社入社。 官公庁業界を中心としたお客様のコンサルティング、システム開発、保守運用に携わる。 官公庁業界のリーダーを経て、2020年7月より日本アイ・ビー・エム株式会社 執行役員および日本アイ・ビー・エムデジタルサービス株式会社（IBM Japan Digital Services Company: IJDS）代表取締役社長に就任。 専門領域は基幹系およびDXに関わるシステム全般、プロジェクトマネジメント。若手技術者や女性技術者コミュニティなど、様々なコミュニティ活動を実施し、プライベートでは二児の母。  Linkedin 認定インフルエンサー http://linkedin.com/in/hiromi-inoue  Twitter @hiromiioue_  Clubhouse @hiromiinoue      … 続きを読む,https://newspicks.com//users/6043530/cover?width=128&height=128&circle=true&t=20210419000950000
西尾 素己,1,,テクノロジー,多摩大学ルール形成戦略研究所 客員教授,https://newspicks.com//user/2999336?ref=recommended-picker,20067,西尾 素己       多摩大学ルール形成戦略研究所 客員教授   ジャンル: IT・テクノロジー  もらったいいね数: 20067  幼少期より世界各国の著名ホワイトハットと共に互いに各々のサーバーに対して侵入を試みる「模擬戦」を通じてサイバーセキュリティ技術を独学。 2社のITベンチャー企業で新規事業立ち上げを行った後、 国内セキュリティベンダーでAndroidアプリから官公庁の基幹システムまで幅広い領域への脅威分析と、未知の攻撃手法やそれらに対応する防衛手法の双方についての基礎技術研究に従事。CODE BLUE 2015ではiOSに存在する未知の脆弱性と世界初となる外部ガジェットによるiOSマルウェアの検知手法について学生枠を除く最年少として登壇（その後特許取得）。大手検索エンジン企業に入社し、日々行われるサービスへの莫大なサイバー攻撃対策や社内ホワイトハット育成、キャピタルファンドへの技術協力などに従事した後2016年11月よりコンサルティングファームに参画。同時に多摩大学ルール形成戦略研究所にサイバーセキュリティ領域における国際標準化研究担当の首席研究員として着任。2017年にサイバーセキュリティの視点から国際動向を分析するYoung Leaderとして米シンクタンクに着任。  執筆、講演等に関するお問い合わせは多摩大学ルール形成戦略研究所までお願いします。  … 続きを読む,https://newspicks.com//users/2999336/cover?width=128&height=128&circle=true&t=20210702025039000
大隈 健史,1,,テクノロジー,富士通クライアントコンピューティング 代表取締役社長,https://newspicks.com//user/217254?ref=recommended-picker,1953,大隈 健史       富士通クライアントコンピューティング 代表取締役社長   ジャンル: IT・テクノロジー  もらったいいね数: 1953  富士通ブランドのPCや関連機器・サービスを手がける富士通・レノボのJV、富士通クライアントコンピューティングの社長をやっています。以前はマッキンゼーで8年ほどテクノロジー業界のコンサルティング、レノボグループ内で9年ほど主にB2Bの領域で色々やってきました。香港・シンガポール生活を経て、6年ぶりに日本。    ||  Twitter：https://twitter.com/TakeshiOkuma_   ||  LinkedIn：https://www.linkedin.com/in/takeshiokuma/  … 続きを読む,https://newspicks.com//users/217254/cover?width=128&height=128&circle=true&t=20210514024938000
八子 知礼,1,,テクノロジー,株式会社INDUSTRIAL-X 代表取締役,https://newspicks.com//user/903856?ref=recommended-picker,16358,八子 知礼       株式会社INDUSTRIAL-X 代表取締役   ジャンル: AI・IoT  もらったいいね数: 16358  松下電工株式会社にて通信機器の企画開発や新規サービス事業の立ち上げに従事した後、外資コンサル、デロイト トーマツ コンサルティング執行役員パートナー、シスココンサルティングサービスのシニアパートナーを経て現在は(株)ウフルにてIoTイノベーションセンター所長を務めながら2019年4月より(株)INDUSTRIAL-Xを起業し代表取締役に就任。通信／メディア／ハイテク業界中心のビジネスコンサルタントとして新規事業戦略立案、顧客／商品／マーケティング戦略、バリューチェーン再編等を多数経験。MCPC、ITスキル研究フォーラム、新世代M2Mコンソーシアムでの委員、理事などを歴任、現在はCUPA（クラウド利用促進機構）運営委員・アドバイザー、日本英語検定協会理事、mRuby普及促進協議会アドバイザーを務める。著書に「図解クラウド早わかり」「モバイルクラウド」（いずれも中経出版）、2017年出版「IoTが全部わかる教科書」(http://bit.ly/IoTkiso )がある。  … 続きを読む,https://newspicks.com//users/903856/cover?width=128&height=128&circle=true&t=20210711071634000
小川 高子,2,,テクノロジー,パナリット株式会社 CEO,https://newspicks.com//user/1369374?ref=recommended-picker,4021,小川 高子       パナリット株式会社 CEO   ジャンル: キャリア  もらったいいね数: 4021  Googleシリコンバレー本社で長らく人事や組織改革をやってました。(採用・人材開発・人事制度/プロセス設計) その後ドメな日系ベンチャーの海外新規事業開発として月一で海外飛び回り、現在は人事データ分析のソリューション、パナリットの代表をしてます。  … 続きを読む,https://newspicks.com//users/1369374/cover?width=128&height=128&circle=true&t=20210714123130000
葉村 真樹,1,,テクノロジー,ボストンコンサルティンググループ パートナー＆アソシエイトディレクター,https://newspicks.com//user/209682?ref=recommended-picker,57941,葉村 真樹  ボストンコンサルティンググループ パートナー＆アソシエイトディレクター   ジャンル: IT・テクノロジー  もらったいいね数: 57941  ボストンコンサルティンググループ（BCG）パートナー＆アソシエイトディレクター 兼 東京都市大学 総合研究所 未来都市研究機構 機構長・教授  BCGでは、デジタルテクノロジーやプラットフォームビジネスのエキスパートとして主に企業のデジタルトランスフォーメーションやスマートシティに関するコンサルテーションに従事。東京都市大学では、都市のデジタルトランスフォメーションをテーマとした産官学共同研究をリードするとともに、メディア戦略・イノベーション論・スマート社会創生論などの教鞭を執る。  このほか、一般社団法人UXインテリジェンス協会理事、日本テレワーク学会理事なども務める。  Google日本法人で経営企画室兼営業戦略企画部統括部長、ソフトバンクでiPhone事業推進室長、Twitter日本法人で広告事業統括およびブランド戦略部門日本及び東アジア統括、LINE 執行役員（法人事業戦略担当）などを経て現職。  富士総合研究所（現みずほリサーチ＆テクノロジーズ）で研究員としてキャリアをスタート。博報堂在籍時には、ストラテジックプランナーとしてNYフェスティバルAME賞、MAA GLOBES Awards 金賞、マーケティング朝日賞大賞などを受賞。  コロンビア大学建築・都市計画大学院修士課程修了、東京大学大学院工学系研究科博士課程修了、博士（学術）。  著書 『都市5.0：アーバンデジタルトランスフォーメーションが日本を再興する』（翔泳社）https://www.amazon.co.jp/dp/4798165476/ 『破壊--新旧激突時代を生き抜く生存戦略』（ダイヤモンド社）https://www.amazon.co.jp/dp/4478105588/  【留意事項】私のNewsPicks上のコメントは全て私個人の見解に基づくもので、私の所属先とは全くの無関係です。私のコメントの内容の正確性、完全性、適時性又は継続利用可能性に関して、明示的にも黙示的にも私は表明・保証しません。私のコメントは助言行為ではなく、また読者又は第三者に投資行為を含む何らかの行動を勧誘するものでもありません。コメントの内容に基づき読者又は第三者が何らかの行動をとった場合であっても、私はその結果に一切の責任を負いません。   … 続きを読む,https://newspicks.com//users/209682/cover?width=128&height=128&circle=true&t=20210712090739000
小野 雅裕,1,,テクノロジー,NASA Jet Propulsion Laboratory 技術者・作家,https://newspicks.com//user/198783?ref=recommended-picker,223968,小野 雅裕       NASA Jet Propulsion Laboratory 技術者・作家   ジャンル: IT・テクノロジー  もらったいいね数: 223968  *コメントは個人の見解です、所属組織を代表するものではありません。メディアの方：コメントを引用する際には所属組織（NASAおよびJPL）に言及しないでください（例：「NASAの小野雅裕氏によると・・・」という引用を無断で行うことは厳禁。）もし「NASAの小野」としてのコメントを掲載したい場合は必ず事前にご連絡ください。  火星ローバーの自動運転アルゴリズムを開発しています。大阪生まれ、東京育ち、阪神ファン。MIT→慶應助教→NASAジェット推進所。ミーちゃんのパパ。  11月20日に新刊『宇宙の話をしよう』を発売 https://www.amazon.co.jp/dp/4815602662  … 続きを読む,https://newspicks.com//users/198783/cover?width=128&height=128&circle=true&t=20210530164110000
任 宜,1,,テクノロジー,SmartNews Inc. 取締役CSO,https://newspicks.com//user/105642?ref=recommended-picker,32234,任 宜       SmartNews Inc. 取締役CSO   ジャンル: IT・テクノロジー  もらったいいね数: 32234  中国山西省で生まれ、7歳の時に両親の仕事の関係で来日。 その後日本で教育を受け、東京大学工学部でバイオテクノロジーを専攻し、2009年に修士課程を修了。  卒業後はコンサルティングファームのドリームインキュベータで官庁及びIT/エンタメ/製造業などのコンサルティング業務に従事した後、ドリームインキュベータの中国オフィスの立ち上げに参画。  その後、DeNAに入社し、スマホ事業の初期から参画。副社長として人事、アライアンス、ゲーム開発など、DeNAの中国事業の各ポジションを担当。 2014年2月にDeNA ChinaのCEOに就任。 DeNA Chinaを売上140億円、500人規模まで育て、年度黒字も達成。  2019年5月、令和時代の始まりとともにSmartNewsに入社。取締役CSOとして、日本発のグローバルNo.1のMediaサービスになるべく奮闘中。  「為せば成る、為さねば成らぬ何事も、成らぬは人の為さぬなりけり」  PS 最近依頼が増えたのでエンジェル投資家も始めました。  … 続きを読む,https://newspicks.com//users/105642/cover?width=128&height=128&circle=true&t=20210207091128000
大槻 祐依,2,,テクノロジー,株式会社FinT 代表取締役CEO,https://newspicks.com//user/562918?ref=recommended-picker,7591,大槻 祐依       株式会社FinT 代表取締役CEO   ジャンル: 広告・マーケティング  もらったいいね数: 7591  1995年生まれ。早稲田大学在学中の2017年3月にFinTを学生起業。「世界をまるごとハッピーに」というビジョンのもと、Sucle(シュクレ)という若年層女性向けSNSメディア(総合64万フォロワー)やSNSマーケティング事業を展開。 主要事業であるインスタグラム運用代行にて、大手企業を中心に累計80以上のアカウントを企画、撮影から投稿までサポートしている。主婦向けメディア「わたしの節約」はアカウント立ち上げから半年で30万フォロワー、1年で50万フォロワーを突破したほか、住宅のリノベーション系アカウント「DIYer(s)」では2019年の運用開始から現在に至るまでフォロワー数は約10万人増加。日経ビジネスやマネー現代、ダイアモンドシグナルなどの媒体に、SNSマーケティングの最新傾向やSNSのユーザーインサイトに関する記事を多数寄稿している。 株式会社FinT：https://fint.co.jp/  … 続きを読む,https://newspicks.com//users/562918/cover?width=128&height=128&circle=true&t=20210618022123000
橋本 賢二,1,,キャリア,キャリア教育研究家,https://newspicks.com//user/2797770?ref=recommended-picker,10986,橋本 賢二       キャリア教育研究家   ジャンル: キャリア  もらったいいね数: 10986  1981年生まれ。公務員としての本業で人事を担当する傍らで、副業的に未就学児からシニアまでの人材育成に関わる「キャリア教育研究家」として、教育機関やセミナーなどで「キャリア・オーナーシップ」の必要性や育て方の講演活動をしています。これまでも、早稲田大学WASEDA NEOでの講師や教育委員会での研修講師を勤めたほか、キャリア教育を提供する団体の支援や産学連携教育プロジェクトにも参画しています。  … 続きを読む,https://newspicks.com//users/2797770/cover?width=128&height=128&circle=true&t=20190913013355000
藤本 あゆみ,2,,キャリア,一般社団法人at Will Work | Plug and Play Japan 代表理事 | 執行役員 CMO,https://newspicks.com//user/336024?ref=recommended-picker,15880,藤本 あゆみ       一般社団法人at Will Work | Plug and Play Japan 代表理事 | 執行役員 CMO   ジャンル: キャリア  もらったいいね数: 15880  大学卒業後、2002年キャリアデザインセンターに入社。求人広告媒体の営業職、マネージャー職を経て2007年4月グーグルに転職。代理店渉外職を経て営業マネージャーに就任。女性活躍プロジェクト「Women Will Project」のパートナー担当を経て、同社退社後2016年5月、一般社団法人at Will Workを設立。株式会社お金のデザインでのPR マネージャーとしての仕事を経て、2018年3月よりPlug and Play株式会社でのキャリアをスタート。現在は執行役員CMO としてマーケティングとPRを統括。  … 続きを読む,https://newspicks.com//users/336024/cover?width=128&height=128&circle=true&t=20201208003252000
讃井 康智,1,,キャリア,ライフイズテック 取締役 最高教育戦略責任者,https://newspicks.com//user/137439?ref=recommended-picker,40556,讃井 康智       ライフイズテック 取締役 最高教育戦略責任者   ジャンル: 教育  もらったいいね数: 40556  教育領域のプロピッカー。 中高生向けIT教育ライフイズテック取締役・最高教育戦略責任者  IT×教育、ビジネス×アカデミック、ベンチャー経営あたりの人。人気記事へのコメントもしますが、NewsPicks の読者の皆さんに知ってほしい教育系の良質記事をしれっとPickする方が多いです。皆さんの学びに繋がれば幸いです。  https://life-is-tech.com/  --------------------- 福岡市生まれ。牧のうどんを食べ、Number Girlを聞いて久留米附設中高で育つ。東京大学教育学部時代に、駒場の教養教育を問い直す大学公認プロジェクトの立ち上げやNPOじぶん未来クラブの創業スタッフを経験。  新卒でリンクアンドモチベーションに入社し（麻野さんの3つ下です）、理念、戦略の策定&実行支援などを担当。独立・院進学後に複数のベンチャーで新規事業を立ち上げ。  東京大学教育学研究科博士課程(専門は教育行政、学校経営、学習科学)にて、故三宅なほみ先生、勝野正章先生、中原淳先生に師事し、各地の教委、学校、保育園等で学びを起点にした学校づくりをサポート。元東大CoREFリサーチアシスタント。  現在は創業時から関わるライフイズテックにて取締役。中高生向けのサマーキャンプやスクールには累計5.5万人が参加し、世界2位の規模。オンライン教材では、ディズニーとのテクノロジア魔法学校や学校向けのライフイズテックレッスンなどを20万人以上に提供中。 経産省「未来の教室」専門委員など省庁や自治体のアドバイザーのお仕事も。  twitter: @sanu0822  … 続きを読む,https://newspicks.com//users/137439/cover?width=128&height=128&circle=true&t=20210411020803000
坪田 信貴,1,,キャリア,坪田塾 塾長/ビリギャル著者,https://newspicks.com//user/151338?ref=recommended-picker,12050,坪田 信貴       坪田塾 塾長/ビリギャル著者   ジャンル: 教育  もらったいいね数: 12050  実業家、教育者、エンジェル投資家、作家。著書に120万部を突破した「ビリギャル」などがある。坪田塾の塾長や、吉本興業ホールディングス株式会社の社外取締役などをつとめる。  … 続きを読む,https://newspicks.com//users/151338/cover?width=128&height=128&circle=true&t=20210504064606000
曽根 秀晶,1,,キャリア,ランサーズ株式会社 取締役,https://newspicks.com//user/280855?ref=recommended-picker,23303,曽根 秀晶       ランサーズ株式会社 取締役   ジャンル: IT・テクノロジー  もらったいいね数: 23303  ◆ランサーズ取締役。新規事業や提携などを担当。 マッキンゼー、楽天を経て現職。 ◆学生時は建築を専攻。デザイン・アートなどに興味。 ◆個人的社会コンセプトは「一億総デザイン社会」 ◆twitterのアカウント https://twitter.com/hsonetty ◆「教えて、曽根せんせい！」のブログ https://goo.gl/kViSJU  … 続きを読む,https://newspicks.com//users/280855/cover?width=128&height=128&circle=true&t=20210621010841000
北野 唯我,1,,キャリア,著述家／ワンキャリア 取締役,https://newspicks.com//user/1178017?ref=recommended-picker,13167,北野 唯我       著述家／ワンキャリア 取締役   ジャンル: キャリア  もらったいいね数: 13167  新刊『内定者への手紙』が好評発売中です。  【詳細】 兵庫県出身。新卒で博報堂の経営企画局・経理財務局で中期経営計画の策定、MA、組織改編、子会社の統廃合業務を担当。その後、ボストンコンサルティンググループに転職し、2016年ワンキャリアに参画。子会社代表取締役などを経て2020年から現職。1987年生。また著述家としても活動し、30歳のデビュー作『転職の思考法』(ダイヤモンド社)が20万部突破。2作目『天才を殺す凡人』(日本経済新聞出版社）が13万部、国内で3つの受賞。『分断を生むエジソン』（講談社）と『オープネス』（ダイヤモンド社）などで、著者累計40万部。  【Twitter】 https://twitter.com/yuigak  … 続きを読む,https://newspicks.com//users/1178017/cover?width=128&height=128&circle=true&t=20210505235604000
木原 誠太郎,1,,キャリア,ディグラム・ラボ 代表取締役,https://newspicks.com//user/1735621?ref=recommended-picker,19533,木原 誠太郎       ディグラム・ラボ 代表取締役   ジャンル: 広告・マーケティング  もらったいいね数: 19533  ディグラム・ラボ代表 http://digram-shindan.com/  リサーチプロデューサー 京都芸術大学客員教授  電通やミクシィでマーケティングを担当し、 様々な企業のマーケティングコンサルティングに携わる。  2013年、ディグラム・ラボ株式会社を設立。 心理学×統計学で人間の本音を分析し、 カウンセリングするプログラム「ディグラム」 の研究を進めながら、同時に事業展開。  「ホンマでっか!?TV」（フジテレビ系） 「性格ミエル研究所」（フジテレビ系） 「スッキリ！」（日本テレビ系） 「有吉ゼミ」（日本テレビ系） 「好きになった人」（日本テレビ系）などテレビ出演多数。  … 続きを読む,https://newspicks.com//users/1735621/cover?width=128&height=128&circle=true&t=20200910011628000
